idVaga,NomeVaga,Cidade,Salario,QuantidadeVaga,DataPesquisa,Perfil,Descricao,Empresa,DataPubli,Pesquisa
v1958313,Analista de Risco Jr,Rio de Janeiro,R$ 3.000 a R$ 3.300,1,2019-09-20,Júnior/Trainee,Principais atividadesMonitoração e realização de controles relacionados à gestão dos principais riscos (Risco de Crédito Mercado Liquidez e Operacional).Fornecer relatórios de Risco de Mercado e Risco de Liquidez à gerência estrangeira e local.Configuração de limites nas plataformas de Risco utilizadas de acordo com o apetite de Risco de cada cliente e sua exposição global.Confecção de relatórios oficiais de incidentes.Mapeamento/monitoração de erros operacionais.Participação nas auditorias realizadas e elaborações de relatórios solicitados por órgãos reguladores.Auxiliar na gestão de projetos ações de melhora e planos de ação.Monitoração e controle relacionado à distribuição de produtos. PrérequisitosExperiência na área de Gestão de Riscos ou de Controles Internos.Conhecimento básico em Fundos de investimentos.Ensino Superior Completo preferencialmente em: Economia Administração Ciências Atuariais Estatística Matemática ou Engenharia.Domínio do Excel avançado (Macros em VBA) e Ferramenta estatística (Análise de dados Excel).Inglês intermediário.,Confidencial,Há 7 dias,cientista-de-dados
v1951025,Analista de Big Data,Rio de Janeiro,Salário a combinar,1,2019-09-20,Júnior/Trainee,ATIVIDADESAjudar a organizar nossos dados a partir das inúmeras fontes que temos.PRÉREQUISITOSConhecimentos em Python Pentaho Data Integration Hadoop Spark Hive Google Big Query.Vivência em tecnologias e ferramentas voltadas a Big Data Bancos de dados relacionais (MySQL Postgres e SQL Server)Bancos de dados não relacionais (Elastic Search Solr Mongo Dynamo) Filas paralelismo e concorrência.Conhecimentos em Tableau são diferenciais. Local de Trabalho: BotafogoCONTRATAÇÃO: CLTINICIO: IMEDIATO,GrupoSITI,24/08/2019,cientista-de-dados
v1946507,Desenvolvedor Big Data: Senior,São Paulo,R$ 10.000 a R$ 12.000,1,2019-09-20,Sênior,REQUISITOSConhecimentos com ETLDesenvolvimento utilizando Apache Spark  Desenvolvimento utilizando HadoopDesenvolvimento utilizando ShellscriptDesenvolvimento utilizando Phyton Experiência com CassandraDesejável conhecimento em ScalaDesejável conhecimento em Spark StreamingLOCAL DE TRABALHO• ZONA SUL DE SÃO PAULO,GrupoSITI,02/09/2019,cientista-de-dados
v1954682,Java / Big Data,São Paulo,Salário a combinar,2,2019-09-20,Sênior,PREREQUISITOS: Java 8+StormApache Spark (Core Streaming)HBaseDESEJÁVELElasticSearchMongoDB CONTRATAÇÃO CLTLOCAL DE TRABALHO: Zona Sul de São Paulo,GrupoSITI,09/09/2019,cientista-de-dados
v1953445,Analista de Big Data,Rio de Janeiro,Salário a combinar,1,2019-09-20,Pleno,Estamos buscando Analista de Big Data Pleno e Senior com experiência e conhecimento em:• Engenharia de dados• Web Service• Arquitetura em nuvem• Administração de dados• Administração de banco de dados convencionais (ex bancos relacionais) e não convencionais (ex bancos NoSQL)• Desenvolvimento em ABAP Java e .NET para implementação de extrações nos legadosLocal de trabalho: Rio de JaneiroContrato CLT.Benefícios: Assistência Médica Assistência Odontológica Seguro de Vida VT ValeRefeição Previdência Privada.Obs.: Para a posição consideramos também candidatos PCDs.,Atos,06/09/2019,cientista-de-dados
v1953889,Big Data Architect,Brasil,Salário a combinar,1,2019-09-20,Supervisão/Coordenação,BairesDev is on the mission to offer worldclass Custom Software Development services. The company employs only the Top 1% Talent to create solid engineering teams that provide endtoend delivery of Technology Solutions.BairesDev is the fastest growing software development company in the Americas with over 50% annual growth. Featured as a Top Software Engineering company by Clutch.co with more than 1000 employees working on different projects around the world BairesDev has positioned itself as a leader in the software industry.The company has offices across the US Europe and Latin America and offers an exceptional work environment in which employees can shine and thrive working in multicultural teams with flexible schedules and endless growth opportunities.We are looking for Big Data Architects the world. We are looking for proactive people team players passionate about programming in this language and oriented to provide the best experience to the end user This is an excellent opportunity for those professionals looking to develop in one of the fastest growing companies in the industry!These developers will face numerous technical challenges so they must use current technologies get involved in the mobile world web applications devices etc.What are we looking for: Strong Big Data experience and solid experience working as a developer. Proficient with analysis troubleshooting and problem solving. Handson experience with managing data loads and data quality a plus. Advanced English is mandatoryWhat we offer:One of our core values at BairesDev is to recognize and reward our staff as our greatest asset.We realise that it's our people who have built our outstanding reputation and that we will only maintain our leading position in the IT world by continuing to attract and retain talented and motivated people. If you choose to come and work with us you will find that we offer: Excellent benefits and salary A welcoming and inclusive environment Extensive development opportunitiesIf you are interested in being part of a team of worldclass engineers and working 100% goaloriented in an innovative environment with the structure and resources of a multinational market leader do not hesitate to apply!,BairesDev,06/09/2019,cientista-de-dados
v1953835,Big Data SSR / SR,Brasil,Salário a combinar,1,2019-09-20,Sênior,BairesDev is on the mission to offer worldclass Custom Software Development services. The company employs only the Top 1% Talent to create solid engineering teams that provide endtoend delivery of Technology Solutions.BairesDev is the fastest growing software development company in the Americas with over 50% annual growth. Featured as a Top Software Engineering company by Clutch.co with more than 1000 employees working on different projects around the world BairesDev has positioned itself as a leader in the software industry.The company has offices across the US Europe and Latin America and offers an exceptional work environment in which employees can shine and thrive working in multicultural teams with flexible schedules and endless growth opportunities.We are looking for Big Data Developers to join our Development team and participate in different projects made up of multicultural teams distributed throughout the world. We are looking for proactive people team players passionate about programming in this language and oriented to provide the best experience to the end user This is an excellent opportunity for those professionals looking to develop in one of the fastest growing companies in the industry!These developers will face numerous technical challenges so they must use current technologies get involved in the mobile world web applications devices etc.What are we looking for: Strong Big Data experience and solid experience working as a developer. Proficient with analysis troubleshooting and problem solving. Handson experience with managing data loads and data quality a plus. Advanced English is mandatoryWhat we offer:One of our core values at BairesDev is to recognize and reward our staff as our greatest asset.We realise that it's our people who have built our outstanding reputation and that we will only maintain our leading position in the IT world by continuing to attract and retain talented and motivated people. If you choose to come and work with us you will find that we offer: Excellent benefits and salary A welcoming and inclusive environment Extensive development opportunitiesIf you are interested in being part of a team of worldclass engineers and working 100% goaloriented in an innovative environment with the structure and resources of a multinational market leader do not hesitate to apply!,BairesDev,05/09/2019,cientista-de-dados
v1946506,Analista de BI  com vivência em Big Data,São Paulo,Salário a combinar,1,2019-09-20,Sênior,REQUISITOSEspanholLógica de ProgramaçãoPL/SQL OracleShell ScriptJava Desenvolvimento de especificação para construção de malha ControlMDesejável:Uso das Ferramentas: LiquiBase Jenkins Fortify Sonar Confluence e Jira.Conhecimento dos processos de implantação no banco.LOCAL DE TRABALHO• ZONA SUL DE SÃO PAULO,GrupoSITI,24/08/2019,cientista-de-dados
v1957283,"Trainee em Desenvolvimento [java, Big Data e Oracle]",São Paulo,Salário a combinar,20,2019-09-20,Júnior/Trainee,Está iniciando na área de TI A BRQ está com vagas para formação de profissionais. Requisitos:Necessário Ensino Superior Completo ou cursando o último ano em áreas relacionadas a tecnologiaBons conhecimentos de Lógica de Programação e Raciocínio lógicoDesejável: Conhecimento em Desenvolvimento WebVagas para atuação com as seguintes opções: Java Big Data ou Oracle. Local de trabalho: Interlagos Zona Sul de SP.,BRQ,12/09/2019,cientista-de-dados
v1954928,DBA BIG Data,Rio de Janeiro,Salário a combinar,1,2019-09-20,Pleno,Engenheiro de Dados Big Data Pleno/SêniorResponsável por projetar apoiar construção instalação e testar sistemas de gerenciamento de dados altamente escaláveis desenvolver algoritmos de extração e carga de alto desempenho atuar na estruturação de consultas complexas em banco de dados.,BRQ Digital Solutions,09/09/2019,cientista-de-dados
v1935169,Data Analytics,Barueri,Salário a combinar,1,2019-09-20,Pleno,Os desafios desta oportunidade são:Identificar fontes de dados valiosas e automatizar os processos de coletaRealizar o préprocessamento de dados estruturados e não estruturadosDesenvolver meios eficazes de extrair dados históricos de várias fontes e configurar infraestrutura para agrupar e estruturar esses dadosSer responsável pelo desenvolvimento implementação programação e otimização de processos de automação.Apresentar informações usando técnicas de visualização de dadosPropor soluções e estratégias para desafios dos negóciosConstruir modelos para resolver problemas dos negóciosLiderar os painéis de design desenvolvimento e entrega para a equipe de vendasConstruir modelos preditivos e algoritmos de aprendizado de máquinaAnalisar grandes quantidades de informação para descobrir tendências e padrõesSão pré requisitos para esta oportunidade:Ensino Superior CompletoInglês avançadoExcelentes habilidades em Excel Word e Power PointConhecimento desejado no Salesforce SAP e Robotização tecnologias de Big Data e sistemas lacustres.Habilidades com métodos de análise matemática modelagem preditiva análises estatísticas e tecnologias de big data como Python SQL VBA DotNet e Tableau.  Somos GPTW (Great Place to Work) e a 14.ª empresa Mais Amada (ranking Love Mondays)! Compartilhe essa Oportunidade! Damos às pessoas espaço para contribuírem e crescerem pois zelamos e acreditamos que a Diversidade enriquece a colaboração e melhora as soluções potencializa inovações produtividade e gera ganho aos Colaboradores Acionistas Clientes e à Comunidade. Contamos assim com candidaturas Diversas de Negros Mulheres comunidade LGBTQI+ 50+ e de Pessoas com Deficiências (PcD).,Messer Gases,04/09/2019,cientista-de-dados
v1949656,Data Analytics Sênior,São Paulo,Salário a combinar,1,2019-09-20,Sênior,Nesta posição o profissional será responsável pela construção análise e tratamento de dados utilizandose de ferramentas e métodos de Big Data Data analytics explorando os dados de vários ângulos para determinar fraquezas escondidas tendências e oportunidadesentre outros sempre com objetivo de atuar diretamente e apoiar as áreas de Auditoria Gestão de Riscos e Compliance na identificação de vulnerabilidades que possam comprometer o alcance dos objetivos da Companhia.Irá prover à gerência à Diretoria Comitê e Conselho informações atualizadas à respeito dos riscos controles e planos de ação através da estruturação de relatórios periódicos.  Prérequisitos:Experiência prévia atuando com análise e processamento de dados especialmente com aplicação e foco nas áreas de Auditoria e Gestão de Riscos. Curso superior completo em áreas correlatas às competências exigidas para a função. Metodologias de Gerenciamento de Riscos (COSO e ISO 31.000) SOX (Lei Sarbanes Oxley – Controles Internos) Metodologias de Auditoria Interna. Análise de dados (especialmente em ferramenta ACL) conhecimento de SAP base dados ferramentas de BI (Business Inteligence) etc. Boa escrita capacidade de comunicação e preparação de materiais executivos. Conhecimento Avançado em EXCEL. Conhecimento em QLIKSense ou ferramentas semelhantes experiencia com linguagem de programação estatística (R Python etc.) conhecimento/experiência em desenvolvimento de soluções de automatização de atividades manuais (RPAs). Local de atuação: Zona Sul Jabaquara SP,Grupo Fleury,02/09/2019,cientista-de-dados
v1912730,ESPECIALISTA - Chief Technology Information Officer - Digital Transformation - Big Data & BI Solutions Operations - TSP,Brasil,Salário a combinar,1,2019-09-20,Sênior,Descrição das atividadesGestão do ambiente NBA Next Best Action monitoração análise e correção da execução de campanhas de marketing e motor de ofertas em ambiente SAS envolvendo as tecnologias RTDM ESP. Administração e suporte ao uso da ferramenta SAS Grid. Interação com áreas clientes e pares para acordar e reportar por entregas e prazos contato com fornecedores para planejamento de ações de manutenção de HW e SW abertura de chamados e outras atividades de administração do ambiente NBA.Conhecimento e Experiência desejávelExperiência em na administração de ambientes analíticos e em Operação de TI com domínio da plataforma SAS da ferramenta ControlM e conhecimentos avançados em Linux shell script e SQL. Desejável experiência no mercado de Telecom. Habilidades de planejamento e organização negociação e relacionamento.Formação desejávelGraduação na área de informática ou exatas com pós graduação em informática.Escolaridade MínimaSuperior CompletoEmpresa e Local de TrabalhoM300 TIM S.A.SP Santo André,TIM Brasil,24/06/2019,cientista-de-dados
v1934562,Business Analyst - Data Science,Rio de Janeiro,Salário a combinar,1,2019-09-20,Sênior,Estamos recebendo currículos para a contratação de Business Analyst para atuar em projeto de implantação de sistema focado no negócio de administração de fundos do BNY Mellon. Atividades do profissional:Revisão e design de fluxo de dados de sistema operacionais correlacionados a administração dos fundos administrados pelo BNY MellonConstrução do business case de design da solução de tecnologia impacto operacional plano de implementação entre outrosDeterminar e desenhar fluxo de dados (DFD) gestão de requisitos e homologação da implantação do novo sistema. Requisitos Obrigatórios:Ensino superior com graduação preferencialmente em cursos relacionados à Tecnologia e Ciência de DadosForte habilidade de comunicação em diferentes níveis organizacionais inclusive executivosExperiência sólida em projetos multidisciplinares em multinacionais com estrutura matricial complexaHabilidade de elicitar informação e influenciar colegas para concluir de forma eficienteInglês fluente.Requisitos Desejáveis:Experiência em projetos em empresas do mercado financeiro e/ou consultoria Big FourCertificação PMP ou Prince2Certificação Metodo Agile. Local de Trabalho:Centro Rio de Janeiro Venha transformar a sua carreira no The Bank of New York Mellon presente em 35 países atuante em 100 mercados e com mais de 50 mil funcionários! BNY Mellon é uma empresa que promove a igualdade de emprego para todos.,BNY Mellon Serviços Financeiros DTVM S.A.,02/08/2019,cientista-de-dados
v1947387,Auxiliar Perecíveis Super Center Big Guara / DF,Brasília,R$ 1.155,1,2019-09-20,Auxiliar/Operacional,Responsável por auxiliar nas atividades dos departamentos de perecíveis no setor de açougue como realizar preparações dos produtos que serão expostos nos balcões de vendas e dar suporte necessário ao bom andamento da área. Atividades:·        Receber mercadorias·        Fazer verificações de qualidade·        Auxiliar na preparação de produtos para comercialização de acordo com o sortimento·        Embalar e etiquetar produtos·        Fazer abastecimento nos balcões e exposição da mercadoria de acordo com o padrão estabelecido da loja·        Atendimento ao cliente·        Manter o setor higienizado de acordo com as regulamentações aplicáveis·        Informar sobre a necessidade de manutenção dos equipamentos dos Departamentos de Perecíveis·        Informar sobre problemas no controle de taras das balanças e datas de validade·        Organizar e armazenar produtos no estoque·        Realizar controles do Departamento·        Acompanhar e contar produtos nas áreas internas e externas do departamento em dias de inventário. Requisitos:·        Desejável vivência na área·        Necessário disponibilidade para trabalhar em escala 6x1 (feriados e finais de semana) Tipo de contrato: Efetivo – CLTSalário: R$ 1.15500Localidade: Guara/DF,Grupo BIG,27/08/2019,cientista-de-dados
v1956336,Auxiliar de Perecíveis - Super Center BIG - Águas Claras / DF,Brasília,R$ 1.155,1,2019-09-20,Auxiliar/Operacional,Responsável por auxiliar nas atividades dos departamentos de perecíveis no setor de açougue como realizar preparações dos produtos que serão expostos nos balcões de vendas e dar suporte necessário ao bom andamento da área. Atividades:·        Receber mercadorias·        Fazer verificações de qualidade·        Auxiliar na preparação de produtos para comercialização de acordo com o sortimento·        Embalar e etiquetar produtos·        Fazer abastecimento nos balcões e exposição da mercadoria de acordo com o padrão estabelecido da loja·        Atendimento ao cliente·        Manter o setor higienizado de acordo com as regulamentações aplicáveis·        Informar sobre a necessidade de manutenção dos equipamentos dos Departamentos de Perecíveis·        Informar sobre problemas no controle de taras das balanças e datas de validade·        Organizar e armazenar produtos no estoque·        Realizar controles do Departamento·        Acompanhar e contar produtos nas áreas internas e externas do departamento em dias de inventário. Requisitos:·        Desejável vivência na área·        Necessário disponibilidade para trabalhar em escala 6x1 (feriados e finais de semana). Tipo de contrato: Efetivo – CLTSalário: R$ 1.15500Localidade: Águas Claras/DF,Grupo BIG,11/09/2019,cientista-de-dados
v1948920,Auxiliar Perecíveis-Maxxi Atacadista Maracanaú/CE,Maracanaú,R$ 1.117,3,2019-09-20,Auxiliar/Operacional,Responsável por auxiliar nas atividades dos departamentos de perecíveis no setor de açougue como realizar preparações dos produtos que serão expostos nos balcões de vendas e dar suporte necessário ao bom andamento da área. Atividades:·        Receber mercadorias·        Fazer verificações de qualidade·        Auxiliar na preparação de produtos para comercialização de acordo com o sortimento·        Embalar e etiquetar produtos·        Fazer abastecimento nos balcões e exposição da mercadoria de acordo com o padrão estabelecido da loja·        Atendimento ao cliente·        Manter o setor higienizado de acordo com as regulamentações aplicáveis·        Informar sobre a necessidade de manutenção dos equipamentos dos Departamentos de Perecíveis·        Informar sobre problemas no controle de taras das balanças e datas de validade·        Organizar e armazenar produtos no estoque·        Realizar controles do Departamento·        Acompanhar e contar produtos nas áreas internas e externas do departamento em dias de inventário. Requisitos:·        Desejável vivência na área·        Necessário disponibilidade para trabalhar em escala 6x1 (feriados e finais de semana) Tipo de contrato: Efetivo – CLTSalário: R$ 1.111700Localidade: Maracanaú/CE,Grupo BIG,23/08/2019,cientista-de-dados
v1948926,Operado de Caixa - Maxxi Atacadista Maracanaú/CE,Maracanaú,R$ 1.117,4,2019-09-20,Auxiliar/Operacional,Responsável por auxiliar nas atividades dos departamentos de perecíveis no setor de açougue como realizar preparações dos produtos que serão expostos nos balcões de vendas e dar suporte necessário ao bom andamento da área. Atividades:·        Receber mercadorias·        Fazer verificações de qualidade·        Auxiliar na preparação de produtos para comercialização de acordo com o sortimento·        Embalar e etiquetar produtos·        Fazer abastecimento nos balcões e exposição da mercadoria de acordo com o padrão estabelecido da loja·        Atendimento ao cliente·        Manter o setor higienizado de acordo com as regulamentações aplicáveis·        Informar sobre a necessidade de manutenção dos equipamentos dos Departamentos de Perecíveis·        Informar sobre problemas no controle de taras das balanças e datas de validade·        Organizar e armazenar produtos no estoque·        Realizar controles do Departamento·        Acompanhar e contar produtos nas áreas internas e externas do departamento em dias de inventário. Requisitos:·        Desejável vivência na área·        Necessário disponibilidade para trabalhar em escala 6x1 (feriados e finais de semana) Tipo de contrato: Efetivo – CLTSalário: R$ 1.111700Localidade: Maracanaú/CE,Grupo BIG,27/08/2019,cientista-de-dados
v1950774,Auxiliar Perecíveis - Maxxi Atacadista Criciúma/SC,Criciúma,R$ 1.298,3,2019-09-20,Auxiliar/Operacional,Responsável por auxiliar nas atividades dos departamentos de perecíveis no setor de açougue como realizar preparações dos produtos que serão expostos nos balcões de vendas e dar suporte necessário ao bom andamento da área. Atividades:·        Receber mercadorias·        Fazer verificações de qualidade·        Auxiliar na preparação de produtos para comercialização de acordo com o sortimento·        Embalar e etiquetar produtos·        Fazer abastecimento nos balcões e exposição da mercadoria de acordo com o padrão estabelecido da loja·        Atendimento ao cliente·        Manter o setor higienizado de acordo com as regulamentações aplicáveis·        Informar sobre a necessidade de manutenção dos equipamentos dos Departamentos de Perecíveis·        Informar sobre problemas no controle de taras das balanças e datas de validade·        Organizar e armazenar produtos no estoque·        Realizar controles do Departamento·        Acompanhar e contar produtos nas áreas internas e externas do departamento em dias de inventário. Requisitos:·        Desejável vivência na área·        Necessário disponibilidade para trabalhar em escala 6x1 (feriados e finais de semana) Tipo de contrato: Efetivo – CLTSalário: R$ 1.29800Localidade: Criciúma/SC,Grupo BIG,29/08/2019,cientista-de-dados
v1947937,Auxiliar Perecíveis Sam´s Club Fortaleza/CE,Fortaleza,R$ 1.058,1,2019-09-20,Auxiliar/Operacional,Responsável por auxiliar nas atividades dos departamentos de perecíveis no setor de açougue como realizar preparações dos produtos que serão expostos nos balcões de vendas e dar suporte necessário ao bom andamento da área. Atividades:·        Receber mercadorias·        Fazer verificações de qualidade·        Auxiliar na preparação de produtos para comercialização de acordo com o sortimento·        Embalar e etiquetar produtos·        Fazer abastecimento nos balcões e exposição da mercadoria de acordo com o padrão estabelecido da loja·        Atendimento ao cliente·        Manter o setor higienizado de acordo com as regulamentações aplicáveis·        Informar sobre a necessidade de manutenção dos equipamentos dos Departamentos de Perecíveis·        Informar sobre problemas no controle de taras das balanças e datas de validade·        Organizar e armazenar produtos no estoque·        Realizar controles do Departamento·        Acompanhar e contar produtos nas áreas internas e externas do departamento em dias de inventário. Requisitos:·        Desejável vivência na área·        Necessário disponibilidade para trabalhar em escala 6x1 (feriados e finais de semana) Tipo de contrato: Efetivo – CLTSalário: R$ 1.05800Localidade: Fortaleza/CE,Grupo BIG,29/08/2019,cientista-de-dados
v1946280,Auxiliar de Perecíveis Maxxi Atacadista Lajeado/RS,Lajeado,R$ 1.302,2,2019-09-20,Auxiliar/Operacional,Responsável por auxiliar nas atividades dos departamentos de perecíveis como realizar preparações dos produtos que serão expostos nos balcões de vendas e dar suporte necessário ao bom andamento da área. Atividades:Receber mercadoriasFazer verificações de qualidadeAuxiliar na preparação de produtos para comercialização de acordo com o sortimentoEmbalar e etiquetar produtosFazer abastecimento nos balcões e exposição da mercadoria de acordo com o padrão estabelecido da lojaAtendimento ao clienteManter o setor higienizado de acordo com as regulamentações aplicáveisInformar sobre a necessidade de manutenção dos equipamentos dos Departamentos de PerecíveisInformar sobre problemas no controle de taras das balanças e datas de validadeOrganizar e armazenar produtos no estoqueRealizar controles do DepartamentoAcompanhar e contar produtos nas áreas internas e externas do departamento em dias de inventário. Requisitos:Desejável vivência na áreaNecessário disponibilidade para trabalhar em escala 6x1 (feriados e finais de semana)Disponibilidade para atuar na região de Lajeado RS Tipo de contrato Efetivo – CLTSalário R$ 1.30200Localidade Lajeado RS,Grupo BIG,11/09/2019,cientista-de-dados
v1956279,Auxiliar Perecíveis - Maxxi Atacadista Santa Cruz/RS,Santa Cruz do Sul,R$ 315 a R$ 1.315,1,2019-09-20,Auxiliar/Operacional,Responsável por auxiliar nas atividades dos departamentos de perecíveis no setor de açougue como realizar preparações dos produtos que serão expostos nos balcões de vendas e dar suporte necessário ao bom andamento da área. Atividades:·        Receber mercadorias·        Fazer verificações de qualidade·        Auxiliar na preparação de produtos para comercialização de acordo com o sortimento·        Embalar e etiquetar produtos·        Fazer abastecimento nos balcões e exposição da mercadoria de acordo com o padrão estabelecido da loja·        Atendimento ao cliente·        Manter o setor higienizado de acordo com as regulamentações aplicáveis·        Informar sobre a necessidade de manutenção dos equipamentos dos Departamentos de Perecíveis·        Informar sobre problemas no controle de taras das balanças e datas de validade·        Organizar e armazenar produtos no estoque·        Realizar controles do Departamento·        Acompanhar e contar produtos nas áreas internas e externas do departamento em dias de inventário. Requisitos:·        Desejável vivência na área·        Necessário disponibilidade para trabalhar em escala 6x1 (feriados e finais de semana) Tipo de contrato: Efetivo – CLTSalário: R$ 1.31500Localidade: Santa Cruz/RS,Grupo BIG,11/09/2019,cientista-de-dados
v1956370,Aux. Perecíveis - Sam´s Club Goiânia/GO,Goiânia,R$ 1.093,1,2019-09-20,Auxiliar/Operacional,Responsável por auxiliar nas atividades dos departamentos de perecíveis no setor de açougue como realizar preparações dos produtos que serão expostos nos balcões de vendas e dar suporte necessário ao bom andamento da área. Atividades:·        Receber mercadorias·        Fazer verificações de qualidade·        Auxiliar na preparação de produtos para comercialização de acordo com o sortimento·        Embalar e etiquetar produtos·        Fazer abastecimento nos balcões e exposição da mercadoria de acordo com o padrão estabelecido da loja·        Atendimento ao cliente·        Manter o setor higienizado de acordo com as regulamentações aplicáveis·        Informar sobre a necessidade de manutenção dos equipamentos dos Departamentos de Perecíveis·        Informar sobre problemas no controle de taras das balanças e datas de validade·        Organizar e armazenar produtos no estoque·        Realizar controles do Departamento·        Acompanhar e contar produtos nas áreas internas e externas do departamento em dias de inventário. Requisitos:·        Desejável vivência na área·        Necessário disponibilidade para trabalhar em escala 6x1 (feriados e finais de semana) Tipo de contrato: Efetivo – CLTSalário: R$ 1.09300Localidade: Goiânia/GO,Grupo BIG,02/09/2019,cientista-de-dados
v1960373,Auxiliar Perecíveis Maxxi Atacadista Teresina/PI,Teresina,R$ 1.155,1,2019-09-20,Auxiliar/Operacional,Responsável por auxiliar nas atividades dos departamentos de perecíveis no setor de açougue como realizar preparações dos produtos que serão expostos nos balcões de vendas e dar suporte necessário ao bom andamento da área. Atividades:·        Receber mercadorias·        Fazer verificações de qualidade·        Auxiliar na preparação de produtos para comercialização de acordo com o sortimento·        Embalar e etiquetar produtos·        Fazer abastecimento nos balcões e exposição da mercadoria de acordo com o padrão estabelecido da loja·        Atendimento ao cliente·        Manter o setor higienizado de acordo com as regulamentações aplicáveis·        Informar sobre a necessidade de manutenção dos equipamentos dos Departamentos de Perecíveis·        Informar sobre problemas no controle de taras das balanças e datas de validade·        Organizar e armazenar produtos no estoque·        Realizar controles do Departamento·        Acompanhar e contar produtos nas áreas internas e externas do departamento em dias de inventário. Requisitos:·        Desejável vivência na área·        Necessário disponibilidade para trabalhar em escala 6x1 (feriados e finais de semana) Tipo de contrato: Efetivo – CLTSalário: R$ 1.15500Localidade: Teresina/PI,Grupo BIG,Há 2 dias,cientista-de-dados
v1947098,Auxiliar de Perecíveis - PCD - Maxxi Atacadista Maracanaú / CE,Maracanaú,R$ 1.117,1,2019-09-20,Auxiliar/Operacional,Responsável por auxiliar nas atividades dos departamentos de perecíveis como realizar preparações dos produtos que serão expostos nos balcões de vendas e dar suporte necessário ao bom andamento da área.  Atividades:·         Receber mercadorias·         Fazer verificações de qualidade·         Auxiliar na preparação de produtos para comercialização de acordo com o sortimento·         Embalar e etiquetar produtos·         Fazer abastecimento nos balcões e exposição da mercadoria de acordo com o padrão estabelecido da loja·         Atendimento ao cliente·         Manter o setor higienizado de acordo com as regulamentações aplicáveis·         Informar sobre a necessidade de manutenção dos equipamentos dos Departamentos de Perecíveis·         Informar sobre problemas no controle de taras das balanças e datas de validade·         Organizar e armazenar produtos no Freezer·         Realizar controles do Departamento·         Acompanhar e contar produtos nas áreas internas e externas do departamento em dias de inventário.·           Requisitos:·         Escolaridade Mínima: Ensino Fundamental Completo·         Desejável experiência no setor de perecíveis·         Necessário disponibilidade para trabalhar em escala 6x1 (feriados e finais de semana)·         Vaga exclusiva para pessoas com deficiência·         Disponibilidade para trabalhar em Maracanaú/CE.  Benefícios:·         Participação nos Lucros e Resultados·         Desconto em compras nas lojas e farmácias do Grupo BIG.  Tipo de contrato Efetivo – CLTSalário R$ 1.11700Localidade Maracanaú/CE,Grupo big,26/08/2019,cientista-de-dados
v1959989,"Auxiliar de Perecíveis - Açougue, Padaria, Peixaria, Salsicharia",Limeira,R$ 1.100 a R$ 1.423,14,2019-09-20,Auxiliar/Operacional,Vaga: Auxiliar de Perecíveis Limeira/SPResponsável por auxilar nas atividades dos departamentos de perecíveis como realizar preparações dos produtos que serão expostos nos balcões de vendas e dar suporte necessário ao bom andamento da área. Atividades:Receber mercadoriasFazer verificações de qualidadeAuxiliar na preparação de produtos para comercialização de acordo com o sortimentoEmbalar e etiquetar produtosFazer abastecimento nos balcões e exposição da mercadoria de acordo com o padrão estabelecido da lojaAtendimento ao clienteManter o setor higienizado de acordo com as regulamentações aplicáveisInformar sobre a necessidade de manutenção dos equipamentos dos Departamentos de PerecíveisInformar sobre problemas no controle de taras das balanças e datas de validadeOrganizar e armazenar produtos no estoqueRealizar controles do DepartamentoAcompanhar e contar produtos nas áreas internas e externas do departamento em dias de inventário. Requisitos:Desejável vivência na áreaNecessário disponibilidade para trabalhar em escala 6x1 (feriados e finais de semana)Disponibilidade para atuar na região do VIA ANTONIO CRUANES FILHO 1444 ANEXO A JARDIM SANTA CECILIA. Tipo de contrato Efetivo – CLTSalário: R$ 1.39600Horário de trabalho: 14:00 às 22:20 escala 6x1 (incluindo finais de semana e feriados).Localidade: JARDIM SANTA CECILIA LIMEIRA/SP,Grupo BIG,Há 3 dias,cientista-de-dados
v1953959,Professor da Pós-Graduação da Disciplina de Negócios Digitais,Itabira,Salário a combinar,1,2019-09-20,Pleno,Professor da PósGraduação da disciplina de Negócios DigitaisTransformar o país pela educação é o que nos move.Estamos em busca de alguém que fuja do conformismo e sempre corra atrás de melhorias de desenvolvimento contínuo e crescimento profissional.Veja os detalhes para a disciplina Negócios Digitais:O que esperamos de você:• Graduação nas áreas de Gestão e Tecnologia• Experiência como docente no ensino superior.Diferenciais:• Mestrado na áreaAtividades a serem desenvolvidas:Lecionar a disciplina EMENTA DA DISCIPLINA – Conforme Projeto de CursoEcommerce e negócios online Motivos para iniciar um negócio online Considerações antes de iniciar um ecommerce Planejamento para criação do ecommerce Hospedagem e criação de sites Ecommerce no ar – práticas recomendadas Técnicas para convencimento “online” & a importância do Newsletter Business Intelligence para gestão organizacional A evolução no tratamento de dados A iniciativa Big Data Estratégia de Big Data para um negócio Tecnologias para o Big Data Técnicas e tendênciasO que temos a oferecer:Remuneração: Variável conforme a titulaçãoBenefícios: Bolsa de EstudosOnde você vai trabalhar:Una ItabiraCarga Horária: 20h,Una,06/09/2019,cientista-de-dados
