idVaga,NomeVaga,Cidade,Salario,QuantidadeVaga,DataPesquisa,Perfil,Descricao,Empresa,DataPubli,Pesquisa
v1954551,Supervisor de BI,Barueri,Salário a combinar,1,2019-09-14,Supervisão/Coordenação,Qual o desafio deste profissional· Estruturar todas as informações disponíveis para as análises através de otimização de pesquisas e dimensionamento correto dos bancos de dados.· Prever eventos futuros específicos na área por meio de modelos estatísticos apropriados.· Analisar todas as informações disponíveis sobre produtos performance de venda disponibilidade.· Analisar as informações disponíveis das lojas gerando conhecimento aplicável para a área de operações através de análises estatísticas· Definir metodologia de mensuração de resultados de testes e pilotos realizados pela área visando o aprimoramento constante das ações.· Analisar o desempenho com base nas vendas e formatos diversos visando o aprimoramento da alocação de produtos.· Realizar acompanhamentos criação e manutenção de dashs Corporativos· Elaboração de análises nos indicadores visando aprimoramento das ações das atividades do Time · Fazer a gestão dos analistas da área controlando cronograma das entregas e atividades Quais são os requisitos esperadosExperiência na área de inteligência analítica (ex: DBMBI) com grande conhecimento de manipulação de banco de dados. Formação Acadêmica:Formação superior completaFormação Complementar (Cursos/ Certificações/ especializações): Conhecimentos Específicos:Inglês intermediárioSer familiarizado com o Software Estatístico SQL / SPSS (linguagem R desejável)Ter conhecimento de alguma linguagem de programação (C SQL outras)Conhecimento em Excel e Power Point intermediário.,C&A Modas,Há 5 dias,data-science
v1939418,CONSULTOR SENIOR - Marketing Consumer - High End Segment - CRM | Rentabilização  - HQ,Rio de Janeiro,Salário a combinar,1,2019-09-14,Sênior,Descrição das atividadesResponsavel pela definição dos clusters propensos a rentabilização de basePlanejamento e acompanhamento E2E dos clientes migrados garantindo o life time do cliente na base controle e pos pagoTer conhecimento financeiro/crédito para identificar melhores clusters propensos (score IP...)Construção de relatórios de acompanhamento dos resultados dos canais de venda Responsável pelo report mensal de performance das operações outbound versus mailing enviadoConceitos estatísticos/ matemáticos/ tendências businessCapacidade analítica e resolução de problemasCapacidade de desenvolver testar e validar soluções para melhor reflexo no negócioConhecimento e Experiência desejávelConhecimento de banco de dados SQL (avançado) e SAS (intermediário)Conhecimento com ferramentas de modelagem estatística para desenvolver iniciativas de clusterização e segmentação (diferencial)Excel (avançado)Big Data (desejável)Formação desejávelEngenharia de produçãoEconomiaAdministraçãoEstatísticaEscolaridade MínimaSuperior CompletoEmpresa e Local de TrabalhoM300 TIM S.A.RJ Rio de Janeiro,TIM Brasil,19/08/2019,data-science
v1939283,Pesquisador,Iracemápolis,Salário a combinar,1,2019-09-14,Júnior/Trainee,O que irei fazerPlanejar implementar e conduzir ensaios de pesquisa e desenvolvimento de fertilizantes de estimulantes e de produtos biológicos em campo casa de vegetação e/ou laboratório dentro e fora do centro de pesquisa gerando resultados e relatórios que auxiliam na tomada de decisão sobre o desenvolvimento do produto de nutrição vegetal fisiológicos e biológicos.Formação: Engenharia Agronômica ou Agronomia Mestrado na área de nutrição vegetal fisiologia de plantas bioquímica de plantas ou fitotecnia. Desejável doutorado na área de nutrição vegetal fisiologia de plantas bioquímica de plantas ou fitotecnia.Experiência comprovada em desenvolvimento de pesquisa agrícola com amplo conhecimento em experimentação agrícola. Conhecimento em estatística.Conhecimento desejável do mercado de fertilizantes foliares e especiais. Experiência com pesquisa a campo na cultura do milho e/ou soja.Informática: Pacote Office programas de estatística (ex. Minitab) Idioma: Inglês avançadoLocal de trabalho: Iracemápolis / SP,Confidencial,12/08/2019,data-science
v1957792,Auditor Pleno,Belo Horizonte,Salário a combinar,1,2019-09-14,Pleno,Atividades a serem desenvolvidas: Investigação de Denúncias ou suspeitas de fraudes realizando investigação local Auditoria de controles internos e adequação à SOX incluindo a criação e execução de testes de controles internos Definição do escopo e programa de trabalho de acordo com o planejamento de auditoria Execução de projetos de auditoria interna reportando deficiências do processo Elaborar o relatório de auditoria interna dentro do prazo estabelecido Executar o programa anual de auditoria interna segundo suas áreas de responsabilidade Propor implementação de controles internos para melhoria e atendimento das políticas e procedimentos da companhia. Escolaridade exigida: Superior em Administração Ciências Contábeis Economia ou áreas afins. Escolaridade desejável: PósGraduação em áreas afins. Conhecimento específico: Pacote Office Excel Avançado Metodologia COSO Análise de dados e estatística SOX. Desejável: Conhecimento do sistema RM e softwares estatísticos com ACL ou IDEA entre.,JAGUAR MINING,Ontem,data-science
v1950524,Cientista de Dados - Del Castilho / RJ,Rio de Janeiro,Salário a combinar,1,2019-09-14,Sênior,FORMAÇÃO:  Superior Completo em Engenharia Estatística Ciência da Computação ou Correlatas   Pósgraduação com foco em ciência de dados pesquisa operacional ou áreas correlatas (Será diferencial)  Inglês Avançado.CONHECIMENTOS:  Conhecimento em R ou Python assim como experiência no uso de ferramentas analíticas como MATLAB SPSS MINITAB etc  Forte conhecimento em estatística aplicada como distribuições testes estatísticos regressão etc  Conhecimento e/ou experiência na área de Inteligência Artificial/Machine Learning ou Pesquisa Operacional  Conhecimento em bibliotecas científicas (Jupyter Scikitlearn Matplotlib etc) (Será diferencial).EXPERIÊNCIA:  Experiência de TI no desenvolvimento de softwares e/ou gerenciamento de banco de dados  Experiência no desenvolvimento de dashboards no Tableau ou Power BI (Será diferencial)  Vivências anteriores em indústria de processos ou logística (Será diferencial).OPORTUNIDADES E DESAFIOS:  Apoiar o desenvolvimento de novas aplicações participando desde o conceito até a implementação trabalhando em estreita colaboração com os times de Operações e Negócios globalmente.  Se manter a par dos novos desenvolvimentos tecnológicos em seu campo de atuação e contribuir ativamente com ideias para novos programas  Suportar diversas áreas de negócio com a construção de dashboards modelos preditivos e análise exploratória de dados  Desenvolver tecnologias de otimização da cadeia de suprimentos/logística e processos de negócio. Obs: É necessário disponibilidade para viagens.Local de trabalho: Del Castilho Rio de JaneiroA White Martins tem como um de seus valores a inclusão. Valorizamos o talento acima de tudo e por isso todas as nossas vagas estão abertas à pessoas com deficiência.,White Martins,02/09/2019,data-science
v1944940,Estagiário de Business Intelligence,Rio de Janeiro,Salário a combinar,2,2019-09-14,Estágio,Principais atividades:Acompanhar os resultados de ações com base em métricasApoiar na captação e estruturação de dadosAuxiliar na criação de KPI’s. Requisitos:Superior Cursando – Tecnologia da Informação ou áreas correlatas Interesse em estatística e métricasDesejável conhecimento em SQL. Local de trabalho: Barra da Tijuca/RJ,Wooza Telecom,21/08/2019,data-science
v1928448,Analista Administrativo Pleno,Rio de Janeiro,R$ 3.000 a R$ 3.500,1,2019-09-14,Pleno,Requisitos: Cursos Superior em Economia Estatística ou áreas correlatasVivência profissional com Excel e emissão de relatórios estratégicos da área.Demandas: Controle da Segurança EmpresarialElaboração de relatórios periódicosConsolidação de dadosControle e atualização da base de dadosOrientação às áreas. Informar pretensão salarial.,Confidencial,23/07/2019,data-science
v1956148,Analista BI Sr.,Campinas,Salário a combinar,1,2019-09-14,Sênior,Excel e Acess AvançadoConhecimento em SQLContato com ferramentas BI (MicroStrategy Quick View Power BI)Vivência com Projetos e ProcessosConhecimento de IQVEA e Close UpInglês IntermediárioConhecimento Sistemas R e PythonFormação Superior Completa em Estatística Economia Engenharia ou Matemática,Confidencial,Há 3 dias,data-science
v1896294,Bolsista Programa Inova Talentos - IEL / CNPq,Osasco,Salário a combinar,2,2019-09-14,Pleno,Empresa do segmento financeiro com premiação em 1º lugar em inovação em seu ramo de atividade e 5ª no ranking geral de empresas brasileiras está com 10 oportunidades para MESTRES e/ou DOUTORES para atuação em um projeto de Pesquisa e Inovação. Doutores e mestres capacitados em modelos estatísticos avançados e análise de grande volume de dados para aplicação em projetos de modelagem PERFIS: Experiência com modelos estatísticos Análise exploratória de dados e manipulação de base de dados Raciocínio lógico e analíticoDesejável: Conhecimentos em banco de dados Conhecimentos em linguagem de programação como: R Python SAS SQLCarga horária de acordo com o plano de atividades acordado com o Tutor do Projeto. Duração: 12 meses. Valor da bolsa: R$3.00000 para MESTRES com no máximo 5 (cinco) anos de titulação. R$4.50000 para DOUTORES com no máximo 5 (cinco) anos de titulação. Local: Osasco SP,IEL /SP - Inova Talentos,05/08/2019,data-science
v1946507,Desenvolvedor Big Data: Senior,São Paulo,R$ 10.000 a R$ 12.000,1,2019-09-14,Sênior,REQUISITOSConhecimentos com ETLDesenvolvimento utilizando Apache Spark  Desenvolvimento utilizando HadoopDesenvolvimento utilizando ShellscriptDesenvolvimento utilizando Phyton Experiência com CassandraDesejável conhecimento em ScalaDesejável conhecimento em Spark StreamingLOCAL DE TRABALHO• ZONA SUL DE SÃO PAULO,GrupoSITI,24/08/2019,data-science
v1951025,Analista de Big Data,Rio de Janeiro,Salário a combinar,1,2019-09-14,Júnior/Trainee,ATIVIDADESAjudar a organizar nossos dados a partir das inúmeras fontes que temos.PRÉREQUISITOSConhecimentos em Python Pentaho Data Integration Hadoop Spark Hive Google Big Query.Vivência em tecnologias e ferramentas voltadas a Big Data Bancos de dados relacionais (MySQL Postgres e SQL Server)Bancos de dados não relacionais (Elastic Search Solr Mongo Dynamo) Filas paralelismo e concorrência.Conhecimentos em Tableau são diferenciais. Local de Trabalho: BotafogoCONTRATAÇÃO: CLTINICIO: IMEDIATO,GrupoSITI,02/09/2019,data-science
v1953445,Analista de Big Data,Rio de Janeiro,Salário a combinar,1,2019-09-14,Pleno,Estamos buscando Analista de Big Data Pleno e Senior com experiência e conhecimento em:• Engenharia de dados• Web Service• Arquitetura em nuvem• Administração de dados• Administração de banco de dados convencionais (ex bancos relacionais) e não convencionais (ex bancos NoSQL)• Desenvolvimento em ABAP Java e .NET para implementação de extrações nos legadosLocal de trabalho: Rio de JaneiroContrato CLT.Benefícios: Assistência Médica Assistência Odontológica Seguro de Vida VT ValeRefeição Previdência Privada.Obs.: Para a posição consideramos também candidatos PCDs.,Atos,Há 5 dias,data-science
v1954682,Java / Big Data,São Paulo,Salário a combinar,2,2019-09-14,Sênior,PREREQUISITOS: Java 8+StormApache Spark (Core Streaming)HBaseDESEJÁVELElasticSearchMongoDB CONTRATAÇÃO CLTLOCAL DE TRABALHO: Zona Sul de São Paulo,GrupoSITI,06/09/2019,data-science
v1953835,Big Data SSR / SR,Brasil,Salário a combinar,1,2019-09-14,Sênior,BairesDev is on the mission to offer worldclass Custom Software Development services. The company employs only the Top 1% Talent to create solid engineering teams that provide endtoend delivery of Technology Solutions.BairesDev is the fastest growing software development company in the Americas with over 50% annual growth. Featured as a Top Software Engineering company by Clutch.co with more than 1000 employees working on different projects around the world BairesDev has positioned itself as a leader in the software industry.The company has offices across the US Europe and Latin America and offers an exceptional work environment in which employees can shine and thrive working in multicultural teams with flexible schedules and endless growth opportunities.We are looking for Big Data Developers to join our Development team and participate in different projects made up of multicultural teams distributed throughout the world. We are looking for proactive people team players passionate about programming in this language and oriented to provide the best experience to the end user This is an excellent opportunity for those professionals looking to develop in one of the fastest growing companies in the industry!These developers will face numerous technical challenges so they must use current technologies get involved in the mobile world web applications devices etc.What are we looking for: Strong Big Data experience and solid experience working as a developer. Proficient with analysis troubleshooting and problem solving. Handson experience with managing data loads and data quality a plus. Advanced English is mandatoryWhat we offer:One of our core values at BairesDev is to recognize and reward our staff as our greatest asset.We realise that it's our people who have built our outstanding reputation and that we will only maintain our leading position in the IT world by continuing to attract and retain talented and motivated people. If you choose to come and work with us you will find that we offer: Excellent benefits and salary A welcoming and inclusive environment Extensive development opportunitiesIf you are interested in being part of a team of worldclass engineers and working 100% goaloriented in an innovative environment with the structure and resources of a multinational market leader do not hesitate to apply!,BairesDev,06/09/2019,data-science
v1953889,Big Data Architect,Brasil,Salário a combinar,1,2019-09-14,Supervisão/Coordenação,BairesDev is on the mission to offer worldclass Custom Software Development services. The company employs only the Top 1% Talent to create solid engineering teams that provide endtoend delivery of Technology Solutions.BairesDev is the fastest growing software development company in the Americas with over 50% annual growth. Featured as a Top Software Engineering company by Clutch.co with more than 1000 employees working on different projects around the world BairesDev has positioned itself as a leader in the software industry.The company has offices across the US Europe and Latin America and offers an exceptional work environment in which employees can shine and thrive working in multicultural teams with flexible schedules and endless growth opportunities.We are looking for Big Data Architects the world. We are looking for proactive people team players passionate about programming in this language and oriented to provide the best experience to the end user This is an excellent opportunity for those professionals looking to develop in one of the fastest growing companies in the industry!These developers will face numerous technical challenges so they must use current technologies get involved in the mobile world web applications devices etc.What are we looking for: Strong Big Data experience and solid experience working as a developer. Proficient with analysis troubleshooting and problem solving. Handson experience with managing data loads and data quality a plus. Advanced English is mandatoryWhat we offer:One of our core values at BairesDev is to recognize and reward our staff as our greatest asset.We realise that it's our people who have built our outstanding reputation and that we will only maintain our leading position in the IT world by continuing to attract and retain talented and motivated people. If you choose to come and work with us you will find that we offer: Excellent benefits and salary A welcoming and inclusive environment Extensive development opportunitiesIf you are interested in being part of a team of worldclass engineers and working 100% goaloriented in an innovative environment with the structure and resources of a multinational market leader do not hesitate to apply!,BairesDev,05/09/2019,data-science
v1926458,Analista Desenvolvedor BIG Data / SP,São Paulo,Salário a combinar,2,2019-09-14,Pleno,PréRequisitosVivencia em ETL utilizando as tecnologias Python Hive Impala e SparkVivência em Shell script (Unix)Conhecimentos em desenvolvimento web com Angular eBancos de dados baseado em SQL.Superior completo na área de TI ou correlata. Contratação CLT LOCAL DE TRABALHO ZONA SUL DE SP,GrupoSITI,18/07/2019,data-science
v1946506,Analista de BI  com vivência em Big Data,São Paulo,Salário a combinar,1,2019-09-14,Sênior,REQUISITOSEspanholLógica de ProgramaçãoPL/SQL OracleShell ScriptJava Desenvolvimento de especificação para construção de malha ControlMDesejável:Uso das Ferramentas: LiquiBase Jenkins Fortify Sonar Confluence e Jira.Conhecimento dos processos de implantação no banco.LOCAL DE TRABALHO• ZONA SUL DE SÃO PAULO,GrupoSITI,24/08/2019,data-science
v1957283,"Trainee em Desenvolvimento [Java, Big Data e Oracle]",São Paulo,Salário a combinar,20,2019-09-14,Estágio,Está iniciando na área de TI A BRQ está com vagas para formação de profissionais. Requisitos:Necessário Ensino Superior Completo ou cursando o último ano em áreas relacionadas a tecnologiaBons conhecimentos de Lógica de Programação e Raciocínio lógicoDesejável: Conhecimento em Desenvolvimento WebVagas para atuação com as seguintes opções: Java Big Data ou Oracle. Local de trabalho: Interlagos Zona Sul de SP.,BRQ,Há 2 dias,data-science
v1954928,DBA BIG Data,Rio de Janeiro,Salário a combinar,1,2019-09-14,Pleno,Engenheiro de Dados Big Data Pleno/SêniorResponsável por projetar apoiar construção instalação e testar sistemas de gerenciamento de dados altamente escaláveis desenvolver algoritmos de extração e carga de alto desempenho atuar na estruturação de consultas complexas em banco de dados.,BRQ Digital Solutions,Há 5 dias,data-science
v1935169,Data Analytics,Barueri,Salário a combinar,1,2019-09-14,Pleno,Os desafios desta oportunidade são:Identificar fontes de dados valiosas e automatizar os processos de coletaRealizar o préprocessamento de dados estruturados e não estruturadosDesenvolver meios eficazes de extrair dados históricos de várias fontes e configurar infraestrutura para agrupar e estruturar esses dadosSer responsável pelo desenvolvimento implementação programação e otimização de processos de automação.Apresentar informações usando técnicas de visualização de dadosPropor soluções e estratégias para desafios dos negóciosConstruir modelos para resolver problemas dos negóciosLiderar os painéis de design desenvolvimento e entrega para a equipe de vendasConstruir modelos preditivos e algoritmos de aprendizado de máquinaAnalisar grandes quantidades de informação para descobrir tendências e padrõesSão pré requisitos para esta oportunidade:Ensino Superior CompletoInglês avançadoExcelentes habilidades em Excel Word e Power PointConhecimento desejado no Salesforce SAP e Robotização tecnologias de Big Data e sistemas lacustres.Habilidades com métodos de análise matemática modelagem preditiva análises estatísticas e tecnologias de big data como Python SQL VBA DotNet e Tableau.  Somos GPTW (Great Place to Work) e a 14.ª empresa Mais Amada (ranking Love Mondays)! Compartilhe essa Oportunidade! Damos às pessoas espaço para contribuírem e crescerem pois zelamos e acreditamos que a Diversidade enriquece a colaboração e melhora as soluções potencializa inovações produtividade e gera ganho aos Colaboradores Acionistas Clientes e à Comunidade. Contamos assim com candidaturas Diversas de Negros Mulheres comunidade LGBTQI+ 50+ e de Pessoas com Deficiências (PcD).,Messer Gases,04/09/2019,data-science
v1949656,Data Analytics Sênior,São Paulo,Salário a combinar,1,2019-09-14,Sênior,Nesta posição o profissional será responsável pela construção análise e tratamento de dados utilizandose de ferramentas e métodos de Big Data Data analytics explorando os dados de vários ângulos para determinar fraquezas escondidas tendências e oportunidadesentre outros sempre com objetivo de atuar diretamente e apoiar as áreas de Auditoria Gestão de Riscos e Compliance na identificação de vulnerabilidades que possam comprometer o alcance dos objetivos da Companhia.Irá prover à gerência à Diretoria Comitê e Conselho informações atualizadas à respeito dos riscos controles e planos de ação através da estruturação de relatórios periódicos.  Prérequisitos:Experiência prévia atuando com análise e processamento de dados especialmente com aplicação e foco nas áreas de Auditoria e Gestão de Riscos. Curso superior completo em áreas correlatas às competências exigidas para a função. Metodologias de Gerenciamento de Riscos (COSO e ISO 31.000) SOX (Lei Sarbanes Oxley – Controles Internos) Metodologias de Auditoria Interna. Análise de dados (especialmente em ferramenta ACL) conhecimento de SAP base dados ferramentas de BI (Business Inteligence) etc. Boa escrita capacidade de comunicação e preparação de materiais executivos. Conhecimento Avançado em EXCEL. Conhecimento em QLIKSense ou ferramentas semelhantes experiencia com linguagem de programação estatística (R Python etc.) conhecimento/experiência em desenvolvimento de soluções de automatização de atividades manuais (RPAs). Local de atuação: Zona Sul Jabaquara SP,Grupo Fleury,02/09/2019,data-science
v1912730,ESPECIALISTA - Chief Technology Information Officer - Digital Transformation - Big Data & BI Solutions Operations - TSP,Brasil,Salário a combinar,1,2019-09-14,Sênior,Descrição das atividadesGestão do ambiente NBA Next Best Action monitoração análise e correção da execução de campanhas de marketing e motor de ofertas em ambiente SAS envolvendo as tecnologias RTDM ESP. Administração e suporte ao uso da ferramenta SAS Grid. Interação com áreas clientes e pares para acordar e reportar por entregas e prazos contato com fornecedores para planejamento de ações de manutenção de HW e SW abertura de chamados e outras atividades de administração do ambiente NBA.Conhecimento e Experiência desejávelExperiência em na administração de ambientes analíticos e em Operação de TI com domínio da plataforma SAS da ferramenta ControlM e conhecimentos avançados em Linux shell script e SQL. Desejável experiência no mercado de Telecom. Habilidades de planejamento e organização negociação e relacionamento.Formação desejávelGraduação na área de informática ou exatas com pós graduação em informática.Escolaridade MínimaSuperior CompletoEmpresa e Local de TrabalhoM300 TIM S.A.SP Santo André,TIM Brasil,24/06/2019,data-science
v1934562,Business Analyst - Data Science,Rio de Janeiro,Salário a combinar,1,2019-09-14,Sênior,Estamos recebendo currículos para a contratação de Business Analyst para atuar em projeto de implantação de sistema focado no negócio de administração de fundos do BNY Mellon. Atividades do profissional:Revisão e design de fluxo de dados de sistema operacionais correlacionados a administração dos fundos administrados pelo BNY MellonConstrução do business case de design da solução de tecnologia impacto operacional plano de implementação entre outrosDeterminar e desenhar fluxo de dados (DFD) gestão de requisitos e homologação da implantação do novo sistema. Requisitos Obrigatórios:Ensino superior com graduação preferencialmente em cursos relacionados à Tecnologia e Ciência de DadosForte habilidade de comunicação em diferentes níveis organizacionais inclusive executivosExperiência sólida em projetos multidisciplinares em multinacionais com estrutura matricial complexaHabilidade de elicitar informação e influenciar colegas para concluir de forma eficienteInglês fluente.Requisitos Desejáveis:Experiência em projetos em empresas do mercado financeiro e/ou consultoria Big FourCertificação PMP ou Prince2Certificação Metodo Agile. Local de Trabalho:Centro Rio de Janeiro Venha transformar a sua carreira no The Bank of New York Mellon presente em 35 países atuante em 100 mercados e com mais de 50 mil funcionários! BNY Mellon é uma empresa que promove a igualdade de emprego para todos.,BNY Mellon Serviços Financeiros DTVM S.A.,02/08/2019,data-science
v1942211,Auxiliar Perecíveis -  Big Campo Grande/MS,Campo Grande,R$ 1.107,1,2019-09-14,Auxiliar/Operacional,Responsável por auxiliar nas atividades dos departamentos de perecíveis no setor de açougue como realizar preparações dos produtos que serão expostos nos balcões de vendas e dar suporte necessário ao bom andamento da área. Atividades:·         Receber mercadorias·         Fazer verificações de qualidade·         Auxiliar na preparação de produtos para comercialização de acordo com o sortimento·         Embalar e etiquetar produtos·         Fazer abastecimento nos balcões e exposição da mercadoria de acordo com o padrão estabelecido da loja·         Atendimento ao cliente·         Manter o setor higienizado de acordo com as regulamentações aplicáveis·         Informar sobre a necessidade de manutenção dos equipamentos dos Departamentos de Perecíveis·         Informar sobre problemas no controle de taras das balanças e datas de validade·         Organizar e armazenar produtos no estoque·         Realizar controles do Departamento·         Acompanhar e contar produtos nas áreas internas e externas do departamento em dias de inventário. Requisitos:·         Desejável vivência na área·         Necessário disponibilidade para trabalhar em escala 6x1 (feriados e finais de semana)·         Disponibilidade para atuar na região de Campo Grande/GO Tipo de contrato: Efetivo – CLTSalário: R$ 1.10700Horário de Trabalho: 14:00 às 22:20Localidade: Campo Grande/GO,Walmart,16/08/2019,data-science
v1947387,Auxiliar Perecíveis Super Center Big Guara / DF,Brasília,R$ 1.155,1,2019-09-14,Auxiliar/Operacional,Responsável por auxiliar nas atividades dos departamentos de perecíveis no setor de açougue como realizar preparações dos produtos que serão expostos nos balcões de vendas e dar suporte necessário ao bom andamento da área. Atividades:·        Receber mercadorias·        Fazer verificações de qualidade·        Auxiliar na preparação de produtos para comercialização de acordo com o sortimento·        Embalar e etiquetar produtos·        Fazer abastecimento nos balcões e exposição da mercadoria de acordo com o padrão estabelecido da loja·        Atendimento ao cliente·        Manter o setor higienizado de acordo com as regulamentações aplicáveis·        Informar sobre a necessidade de manutenção dos equipamentos dos Departamentos de Perecíveis·        Informar sobre problemas no controle de taras das balanças e datas de validade·        Organizar e armazenar produtos no estoque·        Realizar controles do Departamento·        Acompanhar e contar produtos nas áreas internas e externas do departamento em dias de inventário. Requisitos:·        Desejável vivência na área·        Necessário disponibilidade para trabalhar em escala 6x1 (feriados e finais de semana) Tipo de contrato: Efetivo – CLTSalário: R$ 1.15500Localidade: Guara/DF,Grupo BIG,27/08/2019,data-science
v1956336,Auxiliar de Perecíveis - Super Center BIG - Águas Claras / DF,Brasília,R$ 1.155,1,2019-09-14,Auxiliar/Operacional,Responsável por auxiliar nas atividades dos departamentos de perecíveis no setor de açougue como realizar preparações dos produtos que serão expostos nos balcões de vendas e dar suporte necessário ao bom andamento da área. Atividades:·        Receber mercadorias·        Fazer verificações de qualidade·        Auxiliar na preparação de produtos para comercialização de acordo com o sortimento·        Embalar e etiquetar produtos·        Fazer abastecimento nos balcões e exposição da mercadoria de acordo com o padrão estabelecido da loja·        Atendimento ao cliente·        Manter o setor higienizado de acordo com as regulamentações aplicáveis·        Informar sobre a necessidade de manutenção dos equipamentos dos Departamentos de Perecíveis·        Informar sobre problemas no controle de taras das balanças e datas de validade·        Organizar e armazenar produtos no estoque·        Realizar controles do Departamento·        Acompanhar e contar produtos nas áreas internas e externas do departamento em dias de inventário. Requisitos:·        Desejável vivência na área·        Necessário disponibilidade para trabalhar em escala 6x1 (feriados e finais de semana). Tipo de contrato: Efetivo – CLTSalário: R$ 1.15500Localidade: Águas Claras/DF,Grupo BIG,Há 3 dias,data-science
v1946280,Auxiliar de Perecíveis Maxxi Atacadista Lajeado/RS,Lajeado,R$ 1.302,2,2019-09-14,Auxiliar/Operacional,Responsável por auxiliar nas atividades dos departamentos de perecíveis como realizar preparações dos produtos que serão expostos nos balcões de vendas e dar suporte necessário ao bom andamento da área. Atividades:Receber mercadoriasFazer verificações de qualidadeAuxiliar na preparação de produtos para comercialização de acordo com o sortimentoEmbalar e etiquetar produtosFazer abastecimento nos balcões e exposição da mercadoria de acordo com o padrão estabelecido da lojaAtendimento ao clienteManter o setor higienizado de acordo com as regulamentações aplicáveisInformar sobre a necessidade de manutenção dos equipamentos dos Departamentos de PerecíveisInformar sobre problemas no controle de taras das balanças e datas de validadeOrganizar e armazenar produtos no estoqueRealizar controles do DepartamentoAcompanhar e contar produtos nas áreas internas e externas do departamento em dias de inventário. Requisitos:Desejável vivência na áreaNecessário disponibilidade para trabalhar em escala 6x1 (feriados e finais de semana)Disponibilidade para atuar na região de Lajeado RS Tipo de contrato Efetivo – CLTSalário R$ 1.30200Localidade Lajeado RS,Grupo BIG,23/08/2019,data-science
v1947937,Auxiliar Perecíveis Sam´s Club Fortaleza/CE,Fortaleza,R$ 1.058,1,2019-09-14,Auxiliar/Operacional,Responsável por auxiliar nas atividades dos departamentos de perecíveis no setor de açougue como realizar preparações dos produtos que serão expostos nos balcões de vendas e dar suporte necessário ao bom andamento da área. Atividades:·        Receber mercadorias·        Fazer verificações de qualidade·        Auxiliar na preparação de produtos para comercialização de acordo com o sortimento·        Embalar e etiquetar produtos·        Fazer abastecimento nos balcões e exposição da mercadoria de acordo com o padrão estabelecido da loja·        Atendimento ao cliente·        Manter o setor higienizado de acordo com as regulamentações aplicáveis·        Informar sobre a necessidade de manutenção dos equipamentos dos Departamentos de Perecíveis·        Informar sobre problemas no controle de taras das balanças e datas de validade·        Organizar e armazenar produtos no estoque·        Realizar controles do Departamento·        Acompanhar e contar produtos nas áreas internas e externas do departamento em dias de inventário. Requisitos:·        Desejável vivência na área·        Necessário disponibilidade para trabalhar em escala 6x1 (feriados e finais de semana) Tipo de contrato: Efetivo – CLTSalário: R$ 1.05800Localidade: Fortaleza/CE,Grupo BIG,27/08/2019,data-science
v1948920,Auxiliar Perecíveis-Maxxi Atacadista Maracanaú/CE,Maracanaú,R$ 1.117,3,2019-09-14,Auxiliar/Operacional,Responsável por auxiliar nas atividades dos departamentos de perecíveis no setor de açougue como realizar preparações dos produtos que serão expostos nos balcões de vendas e dar suporte necessário ao bom andamento da área. Atividades:·        Receber mercadorias·        Fazer verificações de qualidade·        Auxiliar na preparação de produtos para comercialização de acordo com o sortimento·        Embalar e etiquetar produtos·        Fazer abastecimento nos balcões e exposição da mercadoria de acordo com o padrão estabelecido da loja·        Atendimento ao cliente·        Manter o setor higienizado de acordo com as regulamentações aplicáveis·        Informar sobre a necessidade de manutenção dos equipamentos dos Departamentos de Perecíveis·        Informar sobre problemas no controle de taras das balanças e datas de validade·        Organizar e armazenar produtos no estoque·        Realizar controles do Departamento·        Acompanhar e contar produtos nas áreas internas e externas do departamento em dias de inventário. Requisitos:·        Desejável vivência na área·        Necessário disponibilidade para trabalhar em escala 6x1 (feriados e finais de semana) Tipo de contrato: Efetivo – CLTSalário: R$ 1.111700Localidade: Maracanaú/CE,Grupo BIG,29/08/2019,data-science
v1948926,Operado de Caixa - Maxxi Atacadista Maracanaú/CE,Maracanaú,R$ 1.117,4,2019-09-14,Auxiliar/Operacional,Responsável por auxiliar nas atividades dos departamentos de perecíveis no setor de açougue como realizar preparações dos produtos que serão expostos nos balcões de vendas e dar suporte necessário ao bom andamento da área. Atividades:·        Receber mercadorias·        Fazer verificações de qualidade·        Auxiliar na preparação de produtos para comercialização de acordo com o sortimento·        Embalar e etiquetar produtos·        Fazer abastecimento nos balcões e exposição da mercadoria de acordo com o padrão estabelecido da loja·        Atendimento ao cliente·        Manter o setor higienizado de acordo com as regulamentações aplicáveis·        Informar sobre a necessidade de manutenção dos equipamentos dos Departamentos de Perecíveis·        Informar sobre problemas no controle de taras das balanças e datas de validade·        Organizar e armazenar produtos no estoque·        Realizar controles do Departamento·        Acompanhar e contar produtos nas áreas internas e externas do departamento em dias de inventário. Requisitos:·        Desejável vivência na área·        Necessário disponibilidade para trabalhar em escala 6x1 (feriados e finais de semana) Tipo de contrato: Efetivo – CLTSalário: R$ 1.111700Localidade: Maracanaú/CE,Grupo BIG,29/08/2019,data-science
