idVaga,NomeVaga,Cidade,Salario,QuantidadeVaga,DataPesquisa,Perfil,Descricao,Empresa,DataPubli,Pesquisa
v1950524,Cientista de Dados - Del Castilho / RJ,Rio de Janeiro,Salário a combinar,1,2019-09-24,Sênior,FORMAÇÃO:  Superior Completo em Engenharia Estatística Ciência da Computação ou Correlatas   Pósgraduação com foco em ciência de dados pesquisa operacional ou áreas correlatas (Será diferencial)  Inglês Avançado.CONHECIMENTOS:  Conhecimento em R ou Python assim como experiência no uso de ferramentas analíticas como MATLAB SPSS MINITAB etc  Forte conhecimento em estatística aplicada como distribuições testes estatísticos regressão etc  Conhecimento e/ou experiência na área de Inteligência Artificial/Machine Learning ou Pesquisa Operacional  Conhecimento em bibliotecas científicas (Jupyter Scikitlearn Matplotlib etc) (Será diferencial).EXPERIÊNCIA:  Experiência de TI no desenvolvimento de softwares e/ou gerenciamento de banco de dados  Experiência no desenvolvimento de dashboards no Tableau ou Power BI (Será diferencial)  Vivências anteriores em indústria de processos ou logística (Será diferencial).OPORTUNIDADES E DESAFIOS:  Apoiar o desenvolvimento de novas aplicações participando desde o conceito até a implementação trabalhando em estreita colaboração com os times de Operações e Negócios globalmente.  Se manter a par dos novos desenvolvimentos tecnológicos em seu campo de atuação e contribuir ativamente com ideias para novos programas  Suportar diversas áreas de negócio com a construção de dashboards modelos preditivos e análise exploratória de dados  Desenvolver tecnologias de otimização da cadeia de suprimentos/logística e processos de negócio. Obs: É necessário disponibilidade para viagens.Local de trabalho: Del Castilho Rio de JaneiroA White Martins tem como um de seus valores a inclusão. Valorizamos o talento acima de tudo e por isso todas as nossas vagas estão abertas à pessoas com deficiência.,White Martins,02/09/2019,cientista-de-dados
v1959576,Engenheiro de Dados,São Paulo,Salário a combinar,1,2019-09-24,Pleno,Sobre a vaga:Você fará parte do time de dados que suporta todos os produtos da Geofusion. Como Engenheiro de Dados seu trabalho será desenvolver soluções confiáveis e escaláveis para nossos dados com foco em processamento armazenamento e disponibilização de grandes volumes de informação utilizando múltiplas plataformas. Para se candidatar a esta vaga precisamos que você tenha: Formação em Ciência  da Computação Engenharia de Computação Análise de Sistemas Sistemas de Informação ou área relacionada Experiência criando gerenciando e otimizando modelos de dados e databases NoSQL (MongoDB e Solr) e RDBMS (Oracle) Experiência em linguagem de programação preferencialmente Python Conhecimento em sistema Linux Experiência prática interagindo e programando em plataforma de processamento paralelo massivo em no mínimo uma das seguintes ferramentas: Hadoop Hive MapReduce Spark. Requisitos desejáveis: Experiência criando pipelines de fluxo de dados Experiência criando APIs de dados Experiência com Docker GoCD e/ou outras ferramentas de entrega contínua. Suas principais responsabilidades serão: Trabalhar nas definições de dados (levantamento e preparação) Desenvolver soluções para que as/os Cientistas de Dados e Analistas possam fazer suas análises Ajudar a definir as tecnologias de banco de dados mais indicadas apra cada tipo de cenário Resolver problemas de processamento armazenamento e disponibilização de grandes volumes de dados Implantar e escalar soluções de dados. Benefícios: Auxílio creche para crianças até 5 anos Vale refeição Vale transporte Seguro de vida Assistência Médica (AMIL) Assistência Odontológica (AMIL) Desconto no Gympass Dayoff no seu aniversário Horário flexível.,Geofusion,Há 7 dias,cientista-de-dados
v1947181,Engenheiro de Dados,São Paulo,Salário a combinar,4,2019-09-24,Sênior,Nós da Korn Ferry estamos apoiando a Gerdau em seu processo de Transformação Digital. A Gerdau é a maior empresa brasileira produtora de Aço além de ser uma das principais fornecedoras de Aço Longo na América Latina e Aços Especiais no Mundo. Atualmente ocupa o posto de maior recicladora da América Latina.Venha fazer parte deste Time como:  Engenheiro de DadosVocê quer mudar a experiência das pessoas dentro do setor industrial Tem vontade de aprender e se desenvolver no assunto de Industria 4.0 explorando dados de equipamentos e disponibilizando as nossas bases em um Data Lake GlobalEstamos procurando Engenheiros de Dados com conhecimentos em Automação (DevOps) para se juntar ao nosso time e que irão construir as plataformas tecnológicas que ajudarão a implementar a nossa visão digital. Responsabilidades e atribuiçõesApoiar os times de cientista de dados e analytics capturando e disponibilizando os dados em plataformas para processamentoGarantir que as soluções sejam escaláveis com baixa latência e resilientesDesenvolvimento de plataforma de Pipeline de DevSecOps (GoCD e Git)Desenvolvimento de plataforma de provisionamento automatizadoTer experiência com operação de software em produção e sejam capazes de prever como o sistema afetará o ambiente de produçãoConhecimento de boas práticas tais como 12 fatores SOLID e reactive programming. Requisitos e qualificações.Experiência com ferramentas de big data: Hadoop Spark KafkaConhecimento de bancos de dados SQL e NoSQL como: PostgreSQL SQL Server Mongo e HBaseExperiência em Infraestrutura Cloud (AWS) e OnPremisesConhecimento da linguagem Python e Shell Script para automaçãoExperiência na captura de dados das mais variadas fontesExperiência na construção e otimização de pipelines de big data arquiteturas e datasetsExperiência com ferramentas de Workflow como ControlM / AirflowHistórico de processamento e extração de datasets desconectadosConhecimento de enfileiramento de mensagens processamento de dados em streaming e armazenamento de dados em em larga escalaConhecimento sobre como trabalhar com dados não estruturadosExcelente Troubleshooting e Desenvolvimento de SoftwareExperiência com ferramentas de automação de configuração e infraestrutura (Ansible Terraform Chef e Puppet)Conhecimentos em SAP BW Hana e ECC serão diferenciaisExcelente habilidade de comunicação verbal e escritaInglês avançadoProatividade sentimento de dono e perfil colaborativo são características obrigatórias Contratação: CLTBenefícios: Assistência Médica Odonto Seguro de Vida Estacionamento ou VT e Previdência   ValeRefeição.Escritório próximo dos principais pontos de transporte – Prédio Eldorado Tower em Pinheiros ao lado do Shopping.,Korn Ferry,26/08/2019,cientista-de-dados
v1950884,Estágio em Data Science,São Paulo,Salário a combinar,1,2019-09-24,Estágio,PRINCIPAIS DESAFIOS DA POSIÇÃOA área de Data Science Business Leaders atua como um elo entre as áreas de Product Leadership Client e Retail Services contribuindo com uma visão técnica relacionada às metodologias estatísticas da Nielsen e conectada às questões de negócios dos clientes. Algumas das suas principais responsabilidades: Ajudar nos projetos de melhoria das soluções oferecidas aos clientes (como Retail Index e Scantrack). Analisar e resolver problemas direcionados para temas técnicos/metodológicos realizados por clientes internos e externos (como estudos de cobertura e comparação de resultados entre serviços).Ajudar nas reuniões com clientes entendendo suas necessidades e traduzindoas para uma linguagem comum entre os envolvidos no processo de produção dos nossos serviços. O Que BuscamosBuscamos profissionais com capacidade para aprender e adotar continuamente tecnologias e ferramentas em mudança comprometidos com resultados diferenciados engajados busquem entender as necessidades de nossos clientes e que também tenham: Curso de Estatística.Conhecimento (no mínimo intermediário) em linguagens de programação estatística preferencialmente R ou PhythonInglês IntermediárioExcel Avançado Perfil ColaborativoForte habilidade analítica e lógica Habilidade de comunicação oral e escrita                       Formação prevista entre Dez/2020 e Dez/2021 Onde fica a Nielsen Estamos localizados no KM 225 da Rodovia Raposo Tavares com fácil acesso às principais vias de São Paulo e aproximadamente 20 minutos da Linha Amarela do Metrô Butantã com diversas linhas de ônibus para os mais diferentes destinos.O que temos por perto Estamos em frente ao Shopping The Square Open Mall próximo ao Shopping Granja Vianna bancos restaurantes supermercados padarias e serviços em geral. O que oferecemosBOLSAAUXÍLIOÚltimo ano: R$1.800 Penúltimo ano: R$1.600 Anos anteriores ou Tecnológicos: R$1.400Outros benefícios: Assistência Médica Vale Transporte Estacionamento Fretado (sujeito a disponibilidade de vagas) refeitório que inclui café da manhã e almoço convênio com universidades escolas de idiomas e serviços e Programa de Bem Estar: Manicure Quick Massage Reflexologia FoodsTrucks e sextafeira curta.Faça parte da Experiência Nielsen: seja você faça a diferença e cresça conosco!,Nielsen,02/09/2019,cientista-de-dados
v1950017,Estágio - Marketing Digital,Belo Horizonte,Salário a combinar,1,2019-09-24,Estágio,Nosso time está crescendo e precisa de um reforço! Buscamos uma pessoa incrível para estagiar na nossa área de Marketing Digital aqui em BH. Para completar nosso time buscamos uma pessoa curiosa questionadora heavy user de produtos digitais e que acima de tudo tenha um mindset voltado para análise de dados. Você vai fazer parte de um time engajado em tornar  a nossa marca conhecida. Além disso você irá aprender:· Planejamento de mídia e estratégia digital· Projeção de cenários e gestão de investimento· Acompanhar e otimizar campanhas e jornadas de impacto do usuário e cliente.· Analisar e interpretar dados com criação de status report. Se você cursa do 4º ao 6º período de Publicidade Marketing Data Science Engenharia de Dados ou qualquer outro custo correlato e ficou interessado nessa super oportunidade cadastra logo seu cv!OndeLuxemburgoQuanto é o cashR$ 179600 + VT + Um ambiente massa de trabalhar!  =),BS2 TECH,30/08/2019,cientista-de-dados
v1957383,Engenheiro eletrônico com foco em micro controladores e sistemas embarcados,Rio de Janeiro,Salário a combinar,1,2019-09-24,Pleno,O candidato será o responsável pelo desenvolvimento de um módulo eletrônico para aplicação em plantas de óleo e gás offshore interagindo com a equipe de desenvolvimento de software e data Science.Formação:Graduação em engenharia eletrônica controle e automação ou mecatrônica. Outras serão consideradas no caso de relevante experiência comprovada.Conhecimentos:Programação de micro controladores (ARM DSP Raspberry pi ou equivalentes) Micro controladores de baixo consumo (ultra low power)Programação PythonProjeto de placas de circuitos eletrônicosPrototipagem teste e debug de sistemas.Sensores de movimento (IMU e GPS)Protocolos de redes de comunicação e IoTInglês fluente – obrigatório Conhecimentos desejáveis:Conhecimento de certificações usadas na indústria de Óleo e gás.Processo de patentes.Sistemas de controle de plantas offshoreMestrado ou doutorado na área.Sistemas de alimentação por baterias de Lítio.Conhecimento de redes neuraisLocal de trabalho: Ipanema. É necessária disponibilidade para viagens ocasionais.,RIO ANALYTICS,12/09/2019,cientista-de-dados
v1939844,Engenheiro de Dados SR,Não informado,Salário a combinar,1,2019-09-24,Sênior,“Na Kroton transformamos a vida de milhares de pessoas por meio da educação. Dados estão no centro do nosso negócio e geram insights que nos ajudam a melhorar os nossos produtos e a experiência dos nossos alunos. Data engineering é uma atividade chave no desenvolvimento e melhora continua da nossa plataforma big data. Como parte desse time você irá participar em projetos desafiadores de alta visibilidade e terá impacto direto no resultado do negócio. Você construirá o pipeline de dados que alimenta BI modelos de machine learning e inteligência artificial. Você ajudará a modelar a próxima geração de modelo de dados facilitando o consumo de dados por analytics ciência de dados negócio e demais stakeholders habilitando a tomada de decisões de forma melhor e mais rápida. Para ter sucesso nessa posição você é apaixonado por dados analytics e transformação digital e está acostumado em trabalhar em um ambiente desafiador e de alta velocidade.” Atividades e responsabilidades: Desenvolver rotinas ETL utilizando Spark Hadoop PowerCenter entre outros Limpar e preparar dados para análise Modelar dados definir e implementar melhores práticas Automatizar workflows e elementos recorrentes no pipeline.Características/experiências necessárias: Conhecimento em modelagem de dados e ETL Experiência sólida em Python (ou outra linguagem de script) Spark e SQL Conhecimento de ecossistema AWS e GitHub.Diferenciais Experiência com a cultura DevOps Conhecimento em automação de testes e arquitetura Conhecimento da metodologia SAFe (scaled agile framework) Experiência anterior com Analytics e Data Science.Formação Acadêmica:Nível superior completo nas áreas de TI engenharia matemática ou especialização técnica relacionada.  Local de Atuação São Paulo/SP em horário ComercialGostou do que leu Legal!Então é só se candidatar ou indicar para um amigo mas atenção ler atentamente a descrição e BOA SORTE,Kroton Educacional,13/08/2019,cientista-de-dados
v1957276,Estágio em Consultoria Estratégica - Análise de Dados,São Paulo,R$ 1.000 a R$ 2.000,1,2019-09-24,Estágio,Descrição da vaga: Essa função apresenta novas oportunidades para extrair insights de dados de maneiras inovadoras lidando com conjuntos de dados maiores do que nunca. Você estará envolvido em projetos avaliados em milhões. Com muita autonomiaVocê estará lidando com diferentes metodologias e será responsável para que os resultados do projeto estejam alinhados com as expectativas dos clientes internos/externos e consistentes.Você estará focado em fornecer informações de alta qualidade aos projetos dos clientes e em todo o ciclo de vida dos projetos mais inovadores da companhia.Terá entre suas responsabilidades a de comunicar resultados tanto internamente como externamente.Trabalhe na construção novos produtos de dados fazendo a carga e manipulação de dados na infraestrutura de big data da companhia.Tenha as mais avançadas tecnologias do momento em suas mãos para analisar dados criar modelos e criar visualizações.Avaliar novas iniciativas para determinar o esforço de trabalho e estimar o tempo necessário para a conclusão.Documentar novos desenvolvimentos procedimentos ou planos de teste conforme necessário.Participar de compilações de dados e projetos de execução. Ajude a amadurecer nossas metodologias internas e a criar novas. Requisitos:Graduando em Engenharia Estatística Ciência da Computação Matemática Economia ou outro campo relacionadoExperiência com análise de dados e/ou consultoria será um diferencialConhecimento avançado de powerpoint e excelConhecimento em ferramentas de visualização de dados (e.g. PowerBI Tableau) será um diferencialConhecimento em R e/ou Python será um diferencialInglês avançado (falado e escrito)Perfil analítico proativo curioso e de fácil aprendizadoNão é necessário que o candidato tenha experiência nas áreas de data science e big data entretanto ser um entusiasta da área e ter interesse em ingressar nela é um prérequisito.Remuneração / Benefícios:Bolsa auxílio: R$ 1.61100 mensais (por 6hs de estágio/dia)Benefícios: VR (3000/dia) + VT + VA+ Assistência médica e odontológica + Seguro de vida.Local de estágio: Escritório da IQVIA na Chácara Santo Antonio próximo à estação CPTM Granja Julieta.,IQVIA,12/09/2019,cientista-de-dados
v1947674,Business Analyst,Campinas,Salário a combinar,2,2019-09-24,Sênior,Responsibilities and Skills:·        Bachelor's Degree in Computer Science or related field.·        Assists in the elicitation and documentation of business requirements.·        Collects analyzes and synthesizes data from requirements ensuring needs of client/stakeholder are met translating business requirements into systems solutions. May translate business requirements into technical solutions with guidance.·        Perform bug analysis prioritization and documentation to fix system issues.·        Maintains a relationship with stakeholders internal and external customers.·        Reviews product needs instructions regulations and/or laws on projects implementing requirements documents which may include changes to software using low to medium level programming skills testing and providing support to customers.·        Develops a strong awareness and understanding of Thomson Reuters technologies products and services in assigned area including an understanding of how technical solutions impact the business.·        Shows initiative to improve product solutions and effectiveness for different company's products.·        Implements improvements to process or product as directed by management.·        Perform General Acceptance Testing·        Participates in root cause analysis and process improvements. Desired Skills:·        Experience translating requirements for business solutions·        User requirements gathering and system design documentation including techniques such as use case and user story development.·        Solid analysis and problemsolving skills.·        Good written and oral communication skills.·        Ability to effectively facilitate meetings and works with other levels of team members (Product Manager Scrum Master Lead Manager) and development staff.·        Familiarity with Agile methodology (Scrum preferred).·        International Trade/ Foreign Trade knowledge Desired·        English ·        Spanish (Preferred),Thomson Reuters Brasil,27/08/2019,cientista-de-dados
v1960207,Software Development Engineer - Java Sr.,São Paulo,Salário a combinar,15,2019-09-24,Sênior,American Multinational Company and leader in its segment is seeking professionals to act as Software Development Engineer.BASIC QUALIFICATIONS· Bachelors in Computer Science Computer Engineering or equivalent.· Relevant experience building successful production software systems.· Prociency in English language.· Experience with either Java C++ C# Python OR Ruby and web technologies (i.e. JavaScript CSS and web services).· Ability to take raw product requirements and develop software architectures and designs to bring them to life.· Experience defining system architectures and exploring technical feasibility tradeoffs.Experience developing service oriented architectures and an understanding of design for scalability performance and reliability.· Strengths in coding data structures algorithms Object Oriented design and designing for performance scalability availability plus internet and OS security fundamentals.PREFERRED QUALIFICATIONSKnowledge of professional software engineering practices & best practices for the full software development life cycle including coding standards code reviews source control management build processes testing and operations including:· Ability to take a project from scoping requirements through actual launch of the project· Experience in communicating with users other technical teams and senior management to collect requirements describe software product features technical designs and product strategy.· Experience with AWS is a plus.· Experience with NoSQL is a plus.Amazon is an equal opportunity employer and hires qualified individuals regardless of gender race sexual orientation religion nationality age or disability.Interested in sending resume in English.,Randstad,Há 6 dias,cientista-de-dados
v1962982,IT Especialist - Procurement to Pay,Blumenau,Salário a combinar,1,2019-09-24,Sênior,RESPONSIBILITIES:Improve Procurement to Pay Process supporting the IT solutions (ongoing support) regarding Inventory Management Requisitioning Purchasing Invoice Receiving Accounting Payment and Master Data processes (SAP and NonSAP applications)Identify opportunities for business process improvement defining appropriate solutions. Understand purchasing and payment internal policies to review and implement improvement for Company´s approval workflow and spend authorityCoordinate IT suppliers and resourcesIT Project coordination: preparation blueprint solution design functional specification configuration testing golive transition to run and post golive supportIT Projects support contributing with P2P expertiseEnsure a robust and sustainable testing/validation process and capabilities supporting test scenarios definitions and engaging keyusersBring Audit and Compliance perspective on the solution implementationEstablish a continuous solution review and improvement process involving key business stakeholders on a regular basis (relationship management). MINIMUM QUALIFICATIONS:University Degree: Computer Science Degree Information Systems Degree Business Administration Degree Computer Engineering Degree Engineering Degree (any)Language: English Advanced / Spanish desirableExperience in projects strong Communication and influencing skills ability to build relationships and work with a diverse customer base ability to handle multiple demands (since the plan to the delivery) shifting priorities and ambiguous situations conflict management presentation skills SAP background is a must. TECHNICAL SKILLS:Strong Experience with at least 4 full life cycle of SAP ECC implementation phases from project preparation realization final preparation golive and post golive supportMinimum 5 years focus on SAP modules MMExperience in IT project management (small or medium projects)Integration experience with SAP Modules  FI/CO GRC and Open Text is a plusDemand ManagementIT Vendor Relationship and ManagementAbility to work independently focused organized and rigorous.  Excellent communication and interpersonal skills. Results oriented.,Confidencial,Ontem,cientista-de-dados
v1954121,Accounting & Purchasing Coordinator - GE - Aracaju / SE,Aracaju,Salário a combinar,1,2019-09-24,Pleno,Role Summary/Purpose :The Accounting & Purchasing Coordinator is responsible to develop implement and maintain the plant purchasing procedures that are consistent with GE's and the local regulations for purchasing.Coordinate and control all aspects of O&M plant cost control system reporting and controlling costs within the approved budget. Essential Responsibilities:As Accounting & Purchasing Coordinator you report to the Plant Manager and: Coordinate the preparation of the annual budget of the Plant and control the execution of the operation plan according to the approved budget identifying and analyzing monthly/quarter variations and reporting to the leadership. Be responsible for the contract monthly billing and cash collection. Prepare and track cash flow. Manage accounts payable and receivables.Focal point for HQ financial information requests. Purchase of materials supplies equipment and services according to GE and country specifics policies locals laws and EHS practices. Ensure quotation analysis is performed in compliance with relevant procedures. Issue Purchase Orders (PO) in compliance with the GE process flow. Maintain the track records of all purchase requisition request for quotation quotation deliberation for quotation evaluation purchase order etc… in the corresponding system. On agreed timely basis provided budget follow up report to each department manager. Ensure that an accurate and complete record of transactions and accounts imputation is maintained. Support supplier evaluation and keep the list of approved suppliers up to date in the corresponding systems.Liaise with GE Customs CoE and suppliers in the preparation of necessary documentation for import/export of parts. Provide orientation guidance and training for staff regarding purchasing process.Perform additional duties as required.  Qualifications/Requirements:Degree in Business Administration Accounting or Economic Sciences. Knowledge of procurement process.Knowledge of typical legislation associated with customs requirements. Excellent communication skills. Negotiating and supplier relationship skills. Good knowledge of Microsoft word/Excel. Ability to communicate effectively in English. Desired Characteristics :Excellent oral and written communication skills. Excellent interpersonal and leadership skills. Ability to work independently. Excellent problem solving skills. Good knowledge of Oracle and Cost Control systems. Good proven leadership skills. Trustworthy reliable. Open to criticism able to handle conflicts. Good organisational skills.,GE,06/09/2019,cientista-de-dados
v1957596,QA Manager,Brazil,Salário a combinar,1,2019-09-24,Supervisão/Coordenação,BairesDev is on the mission to offer worldclass Custom Software Development services. The company employs only the Top 1% Talent to create solid engineering teams that provide endtoend delivery of Technology Solutions.BairesDev is the fastest growing software development company in the Americas with over 50% annual growth. Featured as a Top Software Engineering company by Clutch.co with more than 1000 employees working on different projects around the world BairesDev has positioned itself as a leader in the software industry.The company has offices across the US Europe and Latin America and offers an exceptional work environment in which employees can shine and thrive working in multicultural teams with flexible schedules and endless growth opportunities.We are looking for a QA Manager to join our team.He or she should be a strongly quality advocate with a good planning optimization mindset and the ability to drive against a highlevel test strategy based on a datadriven approach.We are an Argentine company with operations worldwide and customers such as Google Panasonic and Thomson Reuters. We have had a constant growth of over 50% during the last 5 years positioning ourselves as one of the largest Technology Services companies in Latin America.Your role: Delivery of projects. Development of test strategies and creation of appropriate test harnesses Technical leadership. People management and team satisfaction.What are we looking for: Solid experience in similar positions. Advanced or bilingual English level. Proven track record of managing a team of technical leads. Clientoriented work. Strong problem solving skills. Background in IT. Excellent communication skills. Nice to have: Experience working with Python and Django Experience working with SaaS applications in a cloud environment (ideally AWS) Degree in Software Development Engineering or Computer ScienceWhat we offer:One of the main values of BairesDev is to recognize that our employees are our most valuable asset. That's why we offer: Excellent salary and benefits. A challenging and resultoriented work environment.If you are interested in being part of a team of worldclass engineers and working 100% goaloriented in an innovative environment with the structure and resources of a multinational market leader do not hesitate to apply!,BairesDev,13/09/2019,cientista-de-dados
v1932975,Software Systens Engineer,São Paulo,Salário a combinar,1,2019-09-24,Pleno,In this role you will work in a team of software engineers to understand requirements develop technical solutions and set expectations for complex software projects. You will act as an individual contributor on these engagements contributing to software development of software applications and integration into enterprise system.ResponsibilitiesDevelop knowledge and experience to estimate the technical effort required to implement software solutions. Engage to the implementation of software solutions utilizing the GE software. Own technical deliverables during the entire lifecycle of the projects.  Engage throughout the full lifecycle of assigned projects participating on architecture design and functionality to keep programs on track in terms of budget time and customer expectations.Effectively leverage product capability driving standardization limiting customization and maximizing reuse of content developed for previous solutions. Effectively communicate both verbally and in writing with peers and team members as an inclusive team member. Effectively apply GE execution methodology and project standards. Maintain & continuously update technical skills and knowledge. Qualification Degree on Electrical/Computer Engineering Computer Sciences or System Information.Strong spoken and written English language skills.Demonstrates ability to diagnose and solve basic to intermediate issues.Able to isolate moderately complex scenarios down to actionable items within designated job function.Regularly updates product knowledge to understand new features and limitations.Able to write functioning code in at least one relevant programming language.Understands uses and modifies code written by others. Able to create full document sets to support a product or writes userfocused stories conceptual information.Provides API Docs and samples. Programming experience in software development with Microsoft Visual Studio / Development tools and different programming languages.Experience with data modeling for generation transmission and distribution networks.Software skills in software analysis design methodology and architecture.Design and Development experience with Web Technologies such as HTML 5 Javascript CSS and Jquery.Experience with Windows .NET SQL databases Web Services and SOA technologies. Desired CharacteristicsDemonstrated ability to learn new software development practices languages and tools.Experience with enterprise software and large distributed systems.SpanishPersonal Attributes.Persists on completion of endeavors especially in the face of overwhelming odds and setbacks.Pushes self for individual results and others through team spirit. Seeks to understand problems thoroughly before implementing solutions.Asks for clarity when ambiguities are present.Implements clean concise solutions that address the requirements at hand.,GE,Há 7 dias,cientista-de-dados
v1948007,Estagiário - Business Intelligence,Rio de Janeiro,R$ 1.000 a R$ 1.500,1,2019-09-24,Estágio,Responsabilidades e atribuições• Estruturar indicadores para análise de performance da área• Confecção de relatórios para clientes internos e externos.• Atualização e sugestão de melhoria de controles da área.• Estudar mercado para entender potenciais clientes e práticas de concorrentes. Requisitos e qualificaçõesCursando Ensino Superior com formação prevista a partir de Jun/2021.Ter inglês avançado.Conhecimento avançado em Excel e gostar de atuar com indicadores.Experiência com Power BI será um diferencial (projetos da faculdade e atividades extracurriculares contam como experiência).,Page Interim,27/08/2019,cientista-de-dados
v1948513,Analista de Business Intelligence,São Paulo,R$ 3.000 a R$ 3.500,1,2019-09-24,Pleno,•      Acompanhar e monitorar projetos de pequena média e grande escala relacionados à Capital Humano•      Colaborar com recursos de análise do negócio para apoiar ações e iniciativas bemsucedidas•      Realizar atividades de acompanhamento das ações de Capital Humano followup e alinhamento das áreas envolvidas•      Executar estratégias de Capital Humano junto aos líderes de cada negócio•      Apoiar e direcionar o negócio em todas as ações de Capital Humano•      Propor soluções aos líderes em qualquer evento relacionado à Capital Humano•      Apoiar o negócio no dimensionamento de headcount•      Apoiar CoEs na determinação de políticas e procedimentos•      Avaliar abertura de vagas e desligamentos•      Analisar e acompanhar KPIs de Capital Humano•      Propor e monitorar orçamento de pessoas•      Apoiar o desenvolvimento de uma cultura forte e de alto desempenho•      Apoiar líderes para mudanças culturais•      Apoiar a análise de méritos promoções reajustes salariais e transferências de colaboradores•      Acompanhar vagas de cotas: Aprendiz e PCDs•      Realizar integração de novos colaboradores•      Contribuir para uma visão global em todas as ações de Capital Humano•      Estabelecer e manter relações sólidas comunicações efetivas e regulares com as áreas de COEs e negócios.,Luandre,28/08/2019,cientista-de-dados
v1935988,Analista de Business Intelligence,Rio de Janeiro,Salário a combinar,1,2019-09-24,Pleno,Atribuições: Implementar painéis de controle com indicadores de gestão através do BI em todas as áreas operacionaisPadronizar e converter os principais relatórios gerenciais para a ferramenta do BIPromover treinamentos com as equipes de gestão Necessário: Ensino superior completo em Sistemas de Informação/ Tecnologia da Informação/ Engenharia da computação/ Ciência da ComputaçãoBons conhecimentos em QLIK sense Oracle Power BI,Confidencial,06/08/2019,cientista-de-dados
v1953436,Analista de Business Intelligence,São Paulo,Salário a combinar,1,2019-09-24,Júnior/Trainee,Principais Atividades:• Criar novas ferramentas e procedimentos utilizando tecnologias de banco de dados e programação• Realizar analises preditivas• Pesquisar novas tecnologias focando na inovação e otimização de processos• Atuar próximo aos clientes internos para entender as necessidades e propor soluções.                                                                                                                                                                         Requisitos:• Formação superior completa em Engenharia da Computação Sistemas da Informação Ciência da Computação ou em áreas relacionadas à tecnologia• Inglês avançado• Necessário ter conhecimento em SQL• Será um diferencial ter conhecimento em PLSQL .NET r Visual Studio Qlik Sense Pentaho e/ou Azure. Horário: AdministrativoLocal: Sede GOL São PauloBaseamos nossa atuação no respeito a todas as pessoas em suas individualidades por isso oferecemos oportunidades a todos.Se você tem os requisitos solicitados deficiência ou não inscrevase para essa vaga.Acreditamos que juntos somos melhores!,GOL - &#8203;Vaga Efetivas,05/09/2019,cientista-de-dados
v1953984,Estágio Business Intelligence,São Paulo,Salário a combinar,1,2019-09-24,Estágio,Buscamos jovens estudantes com perfil próativo focado ágil organizado responsável e 'handson'.O que você irá fazer Suporte nas atividades de inteligência de mercado atualizações dos relatórios suporte na análise de indicadores e apresentações. Será responsável por todas as atividades de arquivamento e organização da área colaborando com os processos internos e fluxo de trabalho. O que você precisa terCursando Superior preferencialmente a partir do 2º ano nos cursos de Engenharia Economia Administração ou Estatística.Excel Avançado (Mandatório)Inglês IntermediárioO que você vai encontrar na Herbalife·      Day Off  dia livre no dia do aniversário para comemorar e aproveitar o seu dia.·      Temos um bicicletário se você gosta de qualidade de vida e chegar pedalando no trabalho.·      Conte com uma Van para o deslocamento dos colaboradores na estação da Lapa até a Herbalife.·     Programa Qualidade de Vida: com frutas no escritório Programa de Nutrição atendimento Psicológico e muito mais!·     Temos um espaço de lazer do nosso escritório para jogar basquete e ping pong com os colegas nos momentos de intervalo.·     Pode contar com um espaço Zen um ambiente tranquilo para relaxar nos pufs e sofás.·     Disponibilizamos um espaço para lanches e refeições além das máquinas com lanches refri e guloseimas.·     Ah e contamos com um clima muito agradável e informal os meninos por exemplo podem vir trabalhar de bermuda 😊A Herbalife Nutrition é uma empresa global de nutrição que busca profissionais que se identificam com o propósito de contribuir com um mundo mais saudável e feliz! Se você se identificou com o nosso propósito juntese à nós! Gostei quero me candidatar! Se você se identificou e quer fazer parte do nosso time candidatese.Havendo compatibilidade de vagas e de perfil entraremos em contato para o agendamento de uma entrevista.,Herbalife International do Brasil,06/09/2019,cientista-de-dados
v1958586,Estágio em Business Intelligence,Barueri,Salário a combinar,1,2019-09-24,Estágio,HORÁRIO DO ESTÁGIO: 08h às 15hLocal: Alphaville IMPRESCIDÍVEIS: Conhecimentos em BI (Business Intelligence) Forte raciocínio lógico e habilidades de resolução de problemas  Habilidades em programação em alguma das seguintes linguagens: .NET (C# ou VB) JavaScript Xamarin/ Visual Studio Conhecimento em Banco de Dados SQL (design e gerenciamento) Inglês (avançado). ATIVIDADES: Desenvolvimento e implementação de novas soluções Automatizar e/ou simplificar as soluções existentes Gerar relatórios de Dashboards para fins operacionais e comerciais Otimizar e organizar repositórios de dados utilizados pelas soluções da operação Gerar documentação necessária para os projetos das soluções e etapas de processamento. Benefícios:ValeTransporteValerefeiçãoAssistência MédicaAssistência odontológicaSeguro de VidaBolsa auxílio de acordo com o ano que está cursando. VAGA EXCLUSIVA PARA PESSOAS COM DEFICIÊNCIA,T-Systems,16/09/2019,cientista-de-dados
